movieID|title|year|original_language|runtime|overview|poster_URL|box_office|budget|tmdb_popularity|imdb_rating|imdb_rating_votes
61628|Sunflower (Xiang ri kui)|2005|zh|129|Sunflower is the story of the Zhang family in Beijing father; mother and son across three decades; centering on the tensions and misunderstandings between father and son. Nine-year-old Xiangyang is having the time of his life; free of adult supervision until the day he meets the father he can hardly remember. Having spent years away; he returns with strong ideas about his son learning to draw. But Xiangyang chafes under his father's constant rules and soon stages his own revolution against the lessons enforced.|https://image.tmdb.org/t/p/w1280/d7NsjHTppTK8KfFBJRk6J4Su6ct.jpg|0|0|1|7|724
61692|Altered|2006|en|88|Fifteen years ago; five men were abducted by aliens. Only four returned. Now; these same four men have managed to capture one of the creatures who killed their friend and ruined their lives.|https://image.tmdb.org/t/p/w1280/dhUA9wCbuZAdl1Nhq4bkwyZKst5.jpg|0|8000000|9|5|10865
61697|Righteous Kill|2008|en|101|Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose; and did they perhaps put the wrong person behind bars?|https://image.tmdb.org/t/p/w1280/riskU1joB032Dm1tPLPpDKzAbwi.jpg|79498846|60000000|17|6|91564
61705|Lakeview Terrace|2008|en|110|A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor; who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some; but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back.|https://image.tmdb.org/t/p/w1280/2ThsS74hopBz0RveLgOWiwrMfE8.jpg|27640028|20000000|13|6|55111
61729|Ghost Town|2008|en|102|Bertram Pincus; a cranky; people-hating Manhattan dentist; develops the unwelcome ability to see dead people. Really annoying dead people. Even worse; they all want something from him; particularly Frank Herlihy; a smooth-talking ghost; who pesters him into a romantic scheme involving his widow Gwen. They are soon entangled in a hilarious predicament between the now and the hereafter!|https://image.tmdb.org/t/p/w1280/b8VS14DwpLlugTxVWSllYU0Gjn5.jpg|27090159|20000000|14|6|77450
61818|Crow; The: Wicked Prayer|2005|en|99|When ex-convict Jimmy and his girlfriend are brutally murdered on a reservation by a local gang of satanists; he's brought back by the Crow to seek vengence.|https://image.tmdb.org/t/p/w1280/iNmAOH48ku1NfXqGsGBSZi0XeoX.jpg|0|0|12|3|9498
61986|Appaloosa|2008|en|115|Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.|https://image.tmdb.org/t/p/w1280/qLLUC8QaNx4BK1Vuf7XqSyd8icX.jpg|20211394|20000000|18|6|64178
62008|Dead Fury|2008|en|82|Animated parody of such horror classics as "Evil Dead" and "The Hills Have Eyes".|https://image.tmdb.org/t/p/w1280/1WEfdfwVCtfA9Ov1IZudjqOl4gW.jpg|0|0|0|4|225
62081|Eagle Eye|2008|en|118|Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family; the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate; Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.|https://image.tmdb.org/t/p/w1280/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg|178800000|80000000|38|6|194234
62113|How to Lose Friends & Alienate People|2008|en|110|Sidney Young is a down-on-his-luck journalist. Thanks to a stint involving a pig and a glitzy awards ceremony; Sidney turns his fortunes around; attracting the attention of Clayton Harding; editor of New York-based glossy magazine 'Sharps'; and landing the holy grail of journalism jobs. The Brit jets off to the Big Apple and moves from one blunder to the next.|https://image.tmdb.org/t/p/w1280/8Xd1mO861aK2OirTbxZrODNhihW.jpg|17286299|27000000|10|6|70718
62155|Nick and Norah's Infinite Playlist|2008|en|90|Nick cannot stop obsessing over his ex-girlfriend; Tris; until Tris' friend Norah suddenly shows interest in him at a club. Thus begins an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend; Caroline; with help from Nick's band mates. As the night winds down; the two have to figure out what they want from each other.|https://image.tmdb.org/t/p/w1280/cndxWgZEHnSUtytrMjal97ye34E.jpg|33556631|9000000|16|6|95037
62208|Sound of the Mountain (Thunder of the Mountain; The) (Yama no oto)|1954|ja|95|An ingratiating bride develops warm ties to her father-in-law while her cold husband blithely slights her for another woman.|https://image.tmdb.org/t/p/w1280/mzdKn2Eo5rZCV3fzBjVdxAI0KM8.jpg|0|0|6|7|2115
62250|Gomorrah (Gomorra)|2008|it|137|An inside look at Italy's modern-day crime families; the Camorra in Naples and Caserta. Based on a book by Roberto Saviano. Power; money and blood: these are the "values" that the residents of the Province of Naples and Caserta have to face every day. They hardly ever have a choice and are forced to obey the rules of the Camorra. Only a lucky few can even think of leading a normal life.|https://image.tmdb.org/t/p/w1280/swX2DCJYfR1BIG5Q81vKqBl9vf7.jpg|34861529|0|12|7|50885
62293|Duchess; The|2008|en|110|A chronicle of the life of 18th century aristocrat Georgiana; Duchess of Devonshire; who was reviled for her extravagant political and personal life.|https://image.tmdb.org/t/p/w1280/77ckyYrWmR12kl3qToqmDySnuwv.jpg|43306325|17759769|17|6|86710
62299|Alone in the Dark II|2008|en|92|When the night falls; and the creatures of the dark are crawling out of the shadows; there is only one man who stands between us and evil: Edward Carnby.|https://image.tmdb.org/t/p/w1280/dGKQoqyYnleFrz3DIBANG00QccO.jpg|0|4600000|8|2|5245
62336|FLCL|2000|nan|151|nan|nan|0|0|nan|8|19400
62344|Rachel Getting Married|2008|en|113|A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.|https://image.tmdb.org/t/p/w1280/bumaq3lqe4YSsq6LlYoge7e9ABk.jpg|16937968|0|13|6|50885
62374|Body of Lies|2008|en|128|The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground; moving from place to place; scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman; strategizing events from thousands of miles away. And as Ferris nears the target; he discovers trust can be just as dangerous as it is necessary for survival.|https://image.tmdb.org/t/p/w1280/sLjVDPPfNQfAma9XyOqHPClQb2V.jpg|113280098|70000000|19|7|237703
62376|City of Ember|2008|en|90|For generations; the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now; two teenagers; in a race against time; must search Ember for clues that will unlock the ancient mystery of the city's existence; before the the lights go out forever.|https://image.tmdb.org/t/p/w1280/eCdLMQMVk0SZlsfnDu43AOhbCJL.jpg|17869048|55000000|18|6|69229
62383|20;000 Leagues Under the Sea|1916|en|85|Captain Nemo has built a fantastic submarine for his mission of revenge. He has traveled over 20;000 leagues in search of Charles Denver - a man who caused the death of Princess Daaker. Seeing what he had done; Denver took the daughter to his yacht and sailed away.|https://image.tmdb.org/t/p/w1280/sv8LaZwJPMNUah2CurnOxmqlbS5.jpg|8000000|200000|3|6|1955
62394|Max Payne|2008|en|100|A DEA agent whose family was slain as part of a conspiracy; and an assassin out to avenge her sister's death; join forces to solve a series of murders in New York City.|https://image.tmdb.org/t/p/w1280/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg|85416905|35000000|12|5|129581
62434|Zack and Miri Make a Porno|2008|en|101|Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll; however; the duo begin to sense that they may have more feelings for each other than they previously thought.|https://image.tmdb.org/t/p/w1280/40qxr2p2s297Q1mWFJOsRatQPK0.jpg|42105111|24000000|34|6|181571
62437|W.|2008|en|129|The story of the eventful life of George W. Bush—his struggles and triumphs; how he found both his wife and his faith—and the critical days leading up to his decision to invade Iraq.|https://image.tmdb.org/t/p/w1280/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg|29506464|25100000|9|6|49783
62439|My Best Friend's Girl|2008|en|101|When Dustin's girlfriend; Alexis; breaks up with him; he employs his best buddy; Tank; to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis; he finds himself in an impossible position.|https://image.tmdb.org/t/p/w1280/2PN16HJY0QoQrQDfbgopzwAUL0U.jpg|41624687|20000000|13|5|45924
62511|Synecdoche; New York|2008|en|124|A theater director struggles with his work; and the women in his life; as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.|https://image.tmdb.org/t/p/w1280/5UwdhrjXhUgsiDhe1dpS9z4yj7q.jpg|4383538|20000000|18|7|97246
62553|Secret Life of Bees; The|2008|en|114|Set in South Carolina in 1964; this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father; Lily flees with Rosaleen; her caregiver and only friend; to a South Carolina town that holds the secret to her mother's past.|https://image.tmdb.org/t/p/w1280/m1LGEeoYfc6crbfG8WmTKg9SVqL.jpg|38105395|11000000|12|7|27669
62586|American Carol; An|2008|en|83|A cynical anti-American Hollywood filmmaker sets out on a crusade to abolish the 4th of July holiday. He is visited by three spirits who take him on a hilarious journey in an attempt to show him the true meaning of America.|https://image.tmdb.org/t/p/w1280/uEDdzt1ZTB1BRo95gMkBytl0NqM.jpg|7000000|20000000|6|4|10062
62644|Wave; The (Welle; Die)|2008|de|107|A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.|https://image.tmdb.org/t/p/w1280/vtJ4u0fpTZhibxAJHzXtcdCxhsL.jpg|19000000|7500000|20|7|114028
62662|Tokyo-Ga|1985|de|92|German director Wim Wenders made this documentary in which he tries to explore the Tokyo that was depicted in the films of Yasujiro Ozu. When Wenders visits Tokyo for the first time; he finds a very different city; one with a booming fascination with technology that often clashes with the traditional elements of Japanese culture. Wenders also interviews Ozu's cinematographer; Yuharu Atsuta; and Chishu Ryu; an actor who frequently collaborated with Ozu.|https://image.tmdb.org/t/p/w1280/eBrrXzFRYA2AQIjNXkPA0KiEwWI.jpg|0|0|3|7|3193
62718|Angus; Thongs and Perfect Snogging|2008|en|100|Georgia Nicolson is fourteen; lives with nosey parents who don't understand her; an annoying three year old sister and has to wear a beret to school. She would; however; rather be blonde; have a smaller nose and a boyfriend. Revolving around her hilarious journal entries; prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.|https://image.tmdb.org/t/p/w1280/3WLMr49X84qGiFn1pkCyhS5SEBZ.jpg|14924998|0|15|6|29763
62792|Pride and Glory|2008|en|130|A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney; investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray; the truth is revelatory; a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.|https://image.tmdb.org/t/p/w1280/8VZ1ABbtXqwPcc06yXbf3gj3anG.jpg|31200557|30000000|14|6|62784
62799|Express; The|2008|en|130|Based on the incredible true story; The Express follows the inspirational life of college football hero Ernie Davis; the first African-American to win the Heisman Trophy.|https://image.tmdb.org/t/p/w1280/l4bOPaxwx1WebQXTeqXzXwf9n3M.jpg|9793496|40000000|15|7|22721
62834|Babylon 5: The Legend of the Rangers: To Live and Die in Starlight|2002|en|90|After being punished for retreat from combat; Ranger David Martel is given command of the Liandra; a haunted 20-year old Minbari fighting ship. He's escorting ambassadors to a secret archaeological site; the oldest city on record and a clue to a dangerous ancient race.|https://image.tmdb.org/t/p/w1280/bIhOn8xKsOQGjiNCQ8sKoQyYmNa.jpg|0|0|6|6|4327
