crewID,Name,birth_year,end_year
nm3656848,Griffin Boice,,
nm0958420,Eric Zuckerman,,
nm1281443,Scott Thorson,1959,
nm5674732,Alex Thorleifson,,
nm0252382,Susan Ekins,1959,
nm0577263,Jonas Mekas,1922,2019
nm0104132,Stan Brakhage,1933,2003
nm1297099,Robert Breer,1926,2011
nm0289758,Hollis Frampton,1936,1984
nm0890017,Auguste Varkalis,,
nm0234806,Terry Dougas,1977,
nm2759833,Nikki Frakes,,
nm0381537,Will Hess,1972,
nm2673579,Paris Kassidokostas-Latsis,1982,
nm0160272,Kostas Christides,,
nm1496298,Caleeb Pinkett,1980,
nm0996669,Common,1972,
nm3242689,Edward Ricourt,,
nm2861782,Richard Bradshaw,,
nm2438792,Kelly Paterniti,1987,
nm2730580,Sam Reid,1987,
nm0241225,Alan Dukes,,
nm1269084,Daniel Krige,,
nm0338013,Jonathon Green,,
nm0640242,Anthony O'Connor,,
nm0828760,Sandy Stevens,,
nm0723570,Tom Rice,1973,
nm1016966,Kevin J. Walsh,1975,
nm2754766,Cindy Chao,,
nm0219206,Alexis Denisof,1966,
nm4711616,Jillian Morgese,1989,
nm4740874,Kai Cole,,
nm3354467,Daniel S. Kaminsky,,
nm3538718,Nick Robinson,1995,
nm2773059,Gabriel Basso,1994,
nm2030779,Moises Arias,1994,
nm3611349,Jordan Vogt-Roberts,1984,
nm3658138,Chris Galletta,,
nm3771587,John Hodges,,
nm1370269,Max Burkholder,1997,
nm2560043,Adelaide Kane,1990,
nm0298181,Brad Fuller,1965,
nm1804090,Joachim Horsley,,
nm0585452,Paul Middleditch,,
nm0932580,Graham Willoughby,,
nm0522306,Darlene Love,1938,
nm0165749,Merry Clayton,1948,
nm1423952,Lisa Fischer,1958,
nm3528523,Judith Hill,,
nm2868934,Caitrin Rogers,,
nm1958109,Nicola Marsh,,
nm4583512,Katie Chang,,
nm3441152,Israel Broussard,1994,
nm4903197,Claire Julien,1995,
nm3653856,Nancy Jo Sales,,
nm1323058,Youree Henley,,
nm1644827,Daniel Lopatin,1982,
nm0435457,Jean-Claude Kalache,,
nm0768959,Dan Scanlon,1976,
nm0314870,Daniel Gerson,1966,2016
nm0047916,Robert L. Baird,,
nm0706032,Kori Rae,,
nm2189011,Cornel Schäfer,1982,
nm5811172,Sascha Alexander,,
nm5310631,Ariane Pochon,,
nm2164175,Martin Neuhaus,1975,
nm1041477,Isabel Schosnig,1972,
nm0777788,Matthias Schweighöfer,1981,
nm0478194,Torsten Künstler,1969,
nm2205241,Doron Wisotzky,1980,
nm3288874,Marco Beckmann,1978,
nm3279358,Nobuyuki Kurashige,,
nm3509465,Maxey Whitehead,1981,
nm3470960,Alexis Tipton,1989,
nm2233310,Matthew Mercer,1982,
nm1020249,Kazuya Murata,,
nm3070265,Yûichi Shinpo,,
nm2937719,Bonny Clinkenbeard,1985,
nm4647532,Shin Furukawa,,
nm2482391,Nora Arnezeder,1989,
nm1760388,America Olivo,1978,
nm1325248,Megan Duffy,,
nm0818874,Joe Spinell,1936,1989
nm1908778,Matthew Walker,,
nm3512758,Sarah Snook,1987,
nm1507708,Ryan Corr,1989,
nm0636942,Bojana Novakovic,1981,
nm1840943,Peter Templeman,,
nm2036638,Michael Lucas,,
nm1166241,Jodi Matterson,,
nm1902248,Matteo Zingales,,
nm1681893,Lachlan Milne,,
nm1684869,Troy Baker,1976,
nm0448686,Christopher Corey Smith,1962,
nm2095224,Jon Burton,1969,
nm1679778,Sylvia Hoeks,1983,
nm1799384,Isabella Cocuzza,,
nm0656465,Arturo Paglia,1970,
nm0392644,Bryce Holtshousen,,
nm0234979,Cameron Douglas,1978,
nm0511349,Chad Lindberg,1976,
nm0437597,Justin Kanew,,
nm0127389,Martin E. Caan,,
nm0127802,Charley Cabrera,,
nm0200956,John Darbonne,1971,
nm0112150,Max Brooks,1972,
nm0257969,Mireille Enos,1975,
nm2020146,Daniella Kertesz,,
nm1026592,Julian Clarke,1977,
nm3375122,Ryan Amon,,
nm1388927,Miranda Cosgrove,1993,
nm0125588,Agata Buzek,1976,
nm0566049,Vicky McClure,1983,
nm0938950,Benedict Wong,1970,
nm0373456,Guy Heeley,,
nm2482506,Tracy Rector,,
nm0567912,Michael McDonald,1964,
nm1767754,Katie Dippold,1980,
nm0141843,Natalie Carter,1955,
nm0006734,Alain Corneau,1943,2010
nm3464186,Timo Tjahjanto,,
nm1494818,Lawrence Michael Levine,,
nm2940487,Kelsy Abbott,1985,
nm2721580,Hannah Hughes,,
nm1440023,Simon Barrett,,
nm2059974,Junior Quartey,,
nm0164929,Noel Clarke,,
nm0492825,Jesse Lawrence,,
nm0265463,Davie Fairbanks,,
nm1324831,Geoff Carino,,
nm3135787,Roslyn Hill,,
nm1961009,Jason Maza,1987,
nm0491054,Andrew Lauren,1969,
nm4043665,Tim Tharp,,
nm2325301,Michelle Krumm,,
nm0676512,John Peters,,
nm0336701,Mamie Gummer,1983,
nm0367176,Joshua Harto,1979,
nm1225921,Liz W. Garcia,1977,
nm3065255,Milan Chakraborty,1978,
nm0485085,Mike Landry,,
nm1511558,Carlos Velazquez,,
nm2919157,Fred Avril,,
nm3116399,William Boodell,,
nm0005575,Ian Ziering,1964,
nm2628561,Cassandra Scerbo,1990,
nm0003116,Anthony C. Ferrante,,
nm0505736,Thunder Levin,,
nm3267200,Ramin Kousha,,
nm2244594,Ben Demaree,,
nm2151869,Jonathan Morano,,
nm1698580,Ted Mulkerin,,
nm6580999,Megan Ferguson,,
nm2250046,Philip Cottone,,
nm1183458,Tim Mosher,,
nm1837748,Josh Boone,1979,
nm0084598,Rick Bitzelberger,,
nm2059333,Mike Mogis,,
nm2868383,Nate Walcott,,
nm0295125,Cynthia Friedlob,,
nm0113012,Andre Rosey Brown,1956,2006
nm0107434,Richard Brenne,,
nm0783889,John Semper,,
nm2711975,Claudia Castello,,
nm0243806,Kevin Durand,1974,
nm3363032,Ryan Coogler,1986,
nm1341146,Nina Yang Bongiovi,,
nm3234869,Ludwig Göransson,1984,
nm9592688,Lucas Marangon,,
nm1027986,Julian Barratt,1968,
nm0272252,Peter Ferdinando,,
nm1757718,Richard Glover,,
nm0691186,Ryan Pope,,
nm1960598,Chris Stover,,
nm5148840,Tao Okamoto,1985,
nm3822462,Rila Fukushima,,
nm0404446,Hutch Parker,1963,
nm1564639,Ben Richardson,,
nm1846132,Joe Swanberg,1981,
nm3971847,Paul Bernon,,
nm1978398,Andrea Roa,,
nm4930589,Sam Slater,1984,
nm1097351,Glenn Howerton,1976,
nm1776820,Steve Little,,
nm2355635,Ben Schwartz,1981,
nm1169011,Josh Groban,1981,
nm1965742,Kathryn Dean,,
nm2128510,Ricky Van Veen,,
nm5497846,The Wellspring,,
nm2509839,Daniel Katz,,
nm2693238,Brian Petsos,,
nm1976847,Chadd Harbold,1986,
nm2686934,Aaron L. Ginsburg,,
nm3650640,David Fleming,,
nm3149164,Justin Hori,,
nm0298915,George Furla,1960,
nm1398578,Blake Masters,,
nm1556427,Steven Grant,1953,
nm1184676,Andrew Cosby,,
nm2304996,Edward Walson,,
nm0893872,Carlo Verdone,1950,
nm0272677,Sabrina Ferilli,1964,
nm0117911,Carlo Buccirosso,1954,
nm0545661,Lele Marchitelli,,
nm0848616,Dogan Tamer,1938,
nm0015446,Aytekin Akkaya,1945,
nm0259471,Deniz Erkanat,1948,
nm0805726,Yavuz Selekman,1937,2004
nm0784048,Tevfik Sen,1942,2017
nm0882746,T. Fikret Uçak,1933,2003
nm0003238,Amy Beth Silver,,
nm2764713,Tim Key,1976,
nm1717331,Karl Theobald,1969,
nm0523276,Declan Lowney,1960,
nm1668151,Neil Gibbons,,
nm1668152,Rob Gibbons,,
nm0155392,Tiger Hu Chen,1975,
nm0950494,Hai Yu,1942,2023
nm2686509,Michael G. Cooney,,
nm0918566,Noah Weinzweig,,
nm0955339,Daxing Zhang,,
nm0714184,Michael Reaves,1950,2023
nm1456471,Kimberly Brooks,1981,
nm0727961,Kelly Ripa,1970,
nm0336296,Jennifer Graves,,
nm1207195,Tim Maltby,,
nm0051212,Traci Balthazor,,
nm0355806,Klay Hall,1958,
nm0397377,Jeffrey M. Howard,,
nm0304432,Bobs Gannaway,1965,
nm0408683,Jonathan Ingalls,,
nm1363250,Gabriela Cowperthwaite,,
nm1492515,Eli B. Despres,,
nm6041096,Tim Zimmermann,,
nm0652855,Manny Oteyza,,
nm3768523,Miori Takimoto,1991,
nm0632761,Masahiko Nishimura,1960,
nm0464595,Robert Komatsu,,
nm4999782,Matt Whiteley,,
nm4999686,Mark Hulme,,
nm0931423,Pamela Oas Williams,,
nm1665973,Wil Haygood,1954,
nm5052148,Buddy Patrick,1984,
nm4352987,Mark Roberts,,
nm2532520,Jett Steiger,1983,
nm2249488,Eddie Vaisman,,
nm1727304,Domhnall Gleeson,1983,
nm3575723,Lydia Wilson,1984,
nm0055717,Nicky Kentish Barnes,,
nm1262626,Mads Heldtberg,1980,
nm1801800,Sharni Vinson,1983,
nm1410105,AJ Bowen,1977,
nm2431167,Nicholas Tucci,1981,2020
nm2980861,Kim Sherman,,
nm0051469,Maria Bamford,1970,
nm6535723,Joel Bamford,,
nm4522803,Marilyn Bamford,,
nm0270139,Wayne Federman,1959,
nm0103655,Jordan Brady,1964,
nm0444842,Daron Keet,,
nm1848784,Chad Peiken,1981,
nm2045141,Jackie Kashian,,
nm0954711,Allan Zeman,,
nm3133150,Sean Finegan,,
nm5091462,Gregg Maxwell Parker,,
nm1240999,Teodor Bunimovich,1908,2001
nm0334563,Olga Gromova,1943,2013
nm0488198,Vsevolod Larionov,1928,2000
nm0901833,Yuriy Volyntsev,1932,1999
nm0515106,Vasiliy Livanov,1935,
nm0434152,Roman Kachanov,1921,1993
nm2006011,Glenn Stanton,,
nm0120273,Kir Bulychyov,1934,2003
nm0414593,Ray Jacobs,,
nm0103851,Julio Bragado,,
nm0467563,Shô Kosugi,1948,
nm0885707,Lewis Van Bergen,1938,2018
nm0263177,Robin Evans,,
nm0316977,Gerry Gibson,,
nm0324271,Robert Short,,
nm0885626,Don Van Atta,,
nm0006008,Stelvio Cipriani,1937,2018
nm0002747,Mark Sanger,1974,
nm1241511,Orto Ignatiussen,1959,2019
nm0190861,Jonás Cuarón,1983,
nm1030457,Macdara Kelleher,,
nm1177914,Megan Park,1986,
nm5182094,T.J. Dawe,,
nm3867315,Michael Rinaldi,,
nm3510918,David Gross,,
nm1558480,Tim Williams,,
nm2297889,Nils d'Aulaire,,
nm1828101,Jay Klaitz,,
nm1024264,Julie Ann Emery,1975,
nm1571820,April Hernandez Castillo,1980,
nm1006056,John Mitchell,,
nm0907844,Jeremy Kipp Walker,,
nm3234219,Jon Bulette,,
nm2749806,Andrew Goldman,,
nm0999768,Smokey Nelson,,
nm2221807,Adam Kolbrenner,,
nm1235366,Bret McKenzie,1976,
nm4539250,Shannon Hale,,
nm4539568,Meghan Hibbett,,
nm2649720,John D'Leo,1995,
nm1003636,Michael Caleo,,
nm3669779,Joel P West,,
nm0877555,Frantz Turner,1948,
nm0302330,John Gallagher Jr.,1984,
nm3239803,Kaitlyn Dever,1996,
nm2308774,Destin Daniel Cretton,1978,
nm1852583,Asher Goldstein,,
nm0619895,Ron Najor,,
nm1217504,Maren Olson,,
nm0005143,Jay Leno,1950,
nm0620639,Frank Darius Namei,,
nm0720352,Robert Resnikoff,,
nm0962849,Maggie Carey,1975,
nm0998099,Sharla Sumpter Bridgett,,
nm0774306,Raney Shockne,,
nm0760485,Lance Samuels,,
nm0618779,Ruba Nadda,,
nm0622217,Deborah Nathan,,
nm0203819,Lindy Davies,1946,
nm0039349,Helen Asimakis,,
nm1504572,Bob Nelson,1956,
nm1282412,Stefanie Azpiazu,,
nm1343355,Meghan C. Rogers,,
nm3938283,Marie-Charlotte Moreau,,
nm2236676,Luc Bossi,,
nm0895644,Boris Vian,1920,1959
nm1584523,Étienne Charry,,
nm1049185,Robert Reich,1946,
nm4949061,Pat Jackson,,
nm1380786,Diego Macho Gómez,,
nm5383638,Juan Andrés Silva,,
nm2927993,Agustín Silva,,
nm2928364,Sebastián Silva,1979,
nm2213147,Juan de Dios Larraín,1978,
nm1883257,Pablo Larraín,1976,
nm3081403,Pedro Piedra,1978,
nm3556277,Cristián Petit-Laurent,,
nm1272489,Ted Masur,,
nm1843026,Gillian Jacobs,1982,
nm0891048,Jacob Vaughan,,
nm2502980,Benjamin Hayes,,
nm1410462,Gabriel Cowan,1973,
nm1532846,Adele Romanski,1982,
nm2986811,John Suits,1983,
nm1384878,Sofian El Fani,,
nm2244205,Léa Seydoux,1985,
nm2650819,Adèle Exarchopoulos,1993,
nm0444248,Salim Kechiouche,1979,
nm0444244,Abdellatif Kechiche,1960,
nm0480308,Ghalya Lacroix,,
nm4932043,Jul Maroh,,
nm0970606,Cody Cameron,1970,
nm2329165,Kris Pearn,,
nm5831542,Barkhad Abdi,1985,
nm5831543,Barkhad Abdirahman,1994,
nm3697679,Richard Phillips,,
nm5643170,Stephan Talty,,
nm0220465,Jonathan Dern,,
nm0256258,Taylor Emerson,1989,
nm0783581,Gary Selvaggio,,
nm1733216,Iliana Nikolic,,
nm2040359,Kyle Ward,,
nm3703488,Sergei Bespalov,,
nm2721926,Aaron Kaufman,,
nm2692293,Stephen Mao,1960,
nm0550371,Eddie Marsan,1968,
nm1782299,Imogen Poots,1989,
nm1580671,Jon S. Baird,1972,
nm3909704,Christian Angermayer,,
nm1676089,Will Clarke,,
nm4185845,Remington Chase,,2023
nm1974016,Miles Chapman,,
nm3805540,J.F. Malle,,
nm0239447,Marie Dubois,1937,2014
nm0347453,Julien Guiomar,1928,2010
nm0201228,Georges Darien,1862,1921
nm0491228,Georges Laurent,,
nm3538539,Gabriella Wilde,1989,
nm2630745,Roberto Aguirre-Sacasa,1971,
nm1810592,Brennan Maxwell,,
nm1694480,Patrick Moote,,
nm8340437,Wendy Suzann Miller,,
nm1345701,Axel Braun,1966,
nm0265959,Jonah Falcon,1970,
nm1331326,Brian Spitz,,
nm2493595,Thomas Brettschneider,,
nm2484217,Lynn Schmitz,,
nm3849244,Sarah Schachner,,
nm1207404,Daniel Pemberton,1977,
nm3171433,Lucas Lee Graham,,
nm0009252,Roy Abramsohn,,
nm1026212,Elena Schuber,,
nm3859684,Katelynn Rodriguez,,
nm5088925,Jack Dalton,,
nm5090157,Randy Moore,,
nm3232712,Soojin Chung,,
nm1938298,Gioia Marchese,,
nm0466851,Abel Korzeniowski,1972,
nm0234502,Fyodor Dostoevsky,1821,1881
nm2016298,Avi Korine,,
nm1250070,Jeremy Kleiner,,
nm0931324,Michael Kenneth Williams,1966,2021
nm1185849,Solomon Northup,1808,1863
nm1291145,Anna Gerb,,
nm4312021,Justin Nappi,,
nm3267061,Teddy Schwarzman,1979,
nm2745006,Alex Ebert,,
nm0958323,Peter Zuccarini,,
nm1261078,Linda McDonough,,
nm0136298,Orson Scott Card,1951,
nm0376274,Lynn Hendee,,
nm2164978,Kool G. Murder,,
nm3850986,Jackson Nicoll,,
nm0364739,Gregorio,,
nm0292712,Derek Freda,,
nm0126825,Yves Bélanger,1960,
nm1258965,Craig Borten,,
nm0292647,Rachel Winter,,
nm5519350,Conner Chapman,1998,
nm5649091,Shaun Thomas,1997,
nm0318409,Sean Gilder,1964,
nm0038690,Lorraine Ashbourne,1961,
nm1163237,Clio Barnard,,
nm1474875,Lila Rawlings,,
nm1272660,Tracy O'Riordan,,
nm1616124,Amy Baer,1966,
nm9255008,Joseph Bechor,,
nm0236944,Joseph Drake,,
nm4080531,Sophie Kennedy Clark,,
nm0691131,Jeff Pope,,
nm1939381,Martin Sixsmith,,
nm3115493,Ben Schnetzer,1990,
nm1093053,Brian Percival,,
nm2295691,Markus Zusak,,
nm0086998,Ken Blancato,1945,2021
nm0727754,Carl Rinsch,,
nm2930503,Jack Reynor,1992,
nm0677587,Martin Petit,1968,
nm0093934,Fredrik Bond,1978,
nm1997836,Craig J. Flores,,
nm1037451,Dustin Guy Defa,1978,
nm1493163,Alex Karpovsky,1975,
nm1133042,Keith Poulson,1983,
nm1989927,Jennifer Prediger,1977,
nm2074501,Michael Bowes,,
nm2688443,Teddy Blanks,,
nm3574535,Adam Ginsberg,,
nm1741002,Matt Smith,1982,
nm0622334,Terry Nation,1930,1997
nm0829775,Robert Banks Stewart,1931,2016
nm0670035,Kit Pedler,1927,1981
nm0594684,Miki Mizuno,1974,
nm0865546,Makoto Togashi,1973,
nm3117207,Kazuya Kojima,,
nm2679146,Mizue Kunizane,,
nm2800320,Nobuhiro Iizuka,,
nm1818694,Yasuhiro Morinaga,1980,
nm0579953,Idina Menzel,1971,
nm2676147,Jonathan Groff,1985,
nm2280850,Shane Morris,,
nm1275326,Peter Del Vecho,1958,
nm0863374,Emma Tillinger Koskoff,1972,
nm3053338,Margot Robbie,1990,
nm1010540,Terence Winter,1960,
nm0067789,Jordan Belfort,1962,
nm5335939,Chuck Logan,,
nm1193091,Robert Hobbs,,
nm0541691,Nelson Mandela,1918,2013
nm2791155,Kiyotaka Suzuki,,
nm0535340,Mahiro Maeda,1963,
nm0484541,Amy Landecker,1969,
nm3521294,Melissa James Gibson,,
nm1578528,Daniel Carey,,
nm2714790,Elizabeth Giamatti,1962,
nm5316154,Tim Jenison,,
nm0611898,Martin Mull,1943,
nm1635344,Philip Steadman,,
nm0956098,Farley Ziegler,,
nm0691100,Conrad Pope,,
nm0446867,Shane F. Kelly,,
nm0790797,Patrick Sheffield,,
nm1789985,Jon Daly,1977,
nm1434016,Jeff Buchanan,,
nm1841348,Arcade Fire,,
nm1754757,Yasuhiko Fukuda,,
nm3523702,Aya Kiguchi,1985,
nm1327092,Hitomi Hasebe,1985,
nm1102191,Takumi Saitô,1981,
nm0407562,Etsuko Ikuta,1947,2018
nm3537659,Naobumi Ashi,,
nm1514214,Akira Fujita,,
nm2388560,Yui Shibata,,
nm3520134,Kazunari Ôkuma,,
nm0627650,Barry Newbery,1927,2015
nm0703946,Patricia Quinn,1944,
nm0035840,Moira Armstrong,1930,
nm0604634,Elaine Morgan,1920,2013
nm0694178,Jonathan Powell,1947,
nm0152589,Herbert Chappell,1934,2019
nm2877226,Marcus Luttrell,1975,
nm0732961,Patrick Robinson,,
nm4003520,Annie Rose Buckley,2001,
nm0545150,Kelly Marcel,1974,
nm0810055,Sue Smith,,
nm1503097,Ian Collie,,
nm0793569,Shôgo Shimada,1905,2004
nm0875207,Mikiko Tsubouchi,1940,
nm0367935,Machiko Hasegawa,1935,
nm0407489,Kazuo Ikehiro,1929,
nm0038305,Shôzaburô Asai,,
nm0652685,Akikazu Ota,,
nm0261423,Stefan Essl,1971,
nm0080134,Sebastian Bezzel,1971,
nm0626788,Ilse Neubauer,1942,
nm0347856,Eisi Gulp,1955,
nm0777649,Simon Schwarz,1971,
nm0381305,Ed Herzog,1965,
nm5719121,Rita Falk,1964,
nm1676425,Martin Probst,1967,
nm0249661,Sebastian Edschmid,1965,
nm0107855,Melissa Bretherton,,
nm1420126,Andrew Feltenstein,,
nm0622474,John Nau,,
nm2441468,Jacques Lob,1932,1990
nm0499429,Benjamin Legrand,1950,
nm2440893,Jean-Marc Rochette,,
nm0698608,Georgi Prokopets,1922,2001
nm0125904,Leonid Bykov,1928,1979
nm0687984,Sergey Podgornyy,1953,2011
nm0412079,Sergei Ivanov,1951,2000
nm0756038,Rustam Sagdullaev,1950,
nm0648832,Yevgeni Onopriyenko,1925,1997
nm0766362,Aleksandr Satsky,1930,1986
nm0792925,Viktor Shevchenko,,
nm0901306,Vladimir Voytenko,1912,1978
nm0957971,Mariya Zorova,,
nm4874483,Yekaterina Vasilyeva,1961,
nm0348860,Natalya Guseva,1972,
nm0284469,Aleksei Fomkin,1969,1996
nm0622638,Ilya Naumov,,
nm0627511,Vyacheslav Nevinnyy,1934,2009
nm0465244,Mikhail Kononov,1940,2007
nm0314048,Evgeniy Gerasimov,1951,
nm0582666,Yelena Metyolkina,1953,
nm0636467,Vladimir Nosik,1948,
nm0102481,Tatyana Bozhok,1957,
nm0890046,Natalya Varley,1947,
nm0262234,Vladimir Etush,1922,2019
nm0112857,Konstantin Brovin,1913,1991
nm0002711,Michael Doherty,,
nm0454521,Brian King,,
nm0423632,Jon Joffin,1963,
nm0122511,Mark Burnham,,
nm3864634,Diane Jassem,,
nm4458207,Joan Le Boru,,
nm0277813,Hugh Fink,,
nm2037212,Scott Ganz,1978,
nm2041787,Andrew Samson,1979,
nm0264171,Rick Eyler,,
nm0467559,Kane Kosugi,1974,
nm6132568,Markus Waldow,,
nm0906247,Christof Wahl,,
nm1065929,Elyas M'Barek,1982,
nm0657822,Jana Pallaske,1979,
nm1480916,Bora Dagtekin,1978,
nm4380835,Simon Hauschild,,
nm2264541,Lena Schömann,,
nm1049516,Michael Beckmann,,
nm0549826,Sean Marquette,1988,
nm1226069,John Stalberg Jr.,1976,
nm3225152,Erik Linthorst,,
nm1795681,Arcadiy Golubovich,,
nm2508521,Raymond J. Markovich,1966,
nm0008533,Alistair Abell,,
nm0922026,Debi Mae West,1963,
nm0636046,Nolan North,1970,
nm0573926,Scott McNeil,1962,
nm1257058,Takuji Endo,,2009
nm0009145,David Abramowitz,,
nm0494617,Yorick Le Saux,1968,
nm7377556,Marion Bessay,,
nm0116062,Reinhard Brundig,,
nm5670040,Jozef van Wissem,,
nm0250718,Peter Egan,1946,
nm0175912,John Considine,1935,
nm2230151,Mark Holder,1969,
nm0669853,Aaron Pedersen,1970,
nm0574173,Andy McPhee,,
nm2551258,Steve Allrich,,
nm3159535,Allie Loh,,
nm0103186,Dale G. Bradley,,
nm0103243,Grant Bradley,,
nm5217490,Gil Blank,,
nm1137030,Reshef Levi,,
nm1680383,Regev Levy,,
nm1672318,Leon Edery,,
nm1570630,Moshe Edery,,
nm1119778,Norihito Sumitomo,1964,
nm0766493,Masaharu Satô,1946,
nm0396075,Masahiro Hosoda,,
nm2448218,Yûsuke Watanabe,,
nm5327343,Gyarmath Bogdan,,
nm2154425,Rioko Tominaga,,
nm0625540,Lee Nelson,,
nm2568364,Yulia Snigir,1983,
nm3359985,Andrey Ivchenko,,
nm3182265,Tom Doganoglu,,
nm5202991,Shane Weisfeld,,
nm0048855,Rhonda Baker,,
nm2149164,David Buelow,,
nm1024107,Ambyr Childers,1988,
nm3400186,Julia Garner,1994,
nm0751518,Wyatt Russell,1986,
nm1664036,Jorge Michel Grau,1973,
nm1267716,Rodrigo Bellott,,
nm2371958,Andrew Corkin,1985,
nm0075645,Roshelle Berliner,,
nm1293792,Christophe Minck,,
nm1257846,Aya Matsui,,
nm3677709,Masaru Sakanishi,,
nm1754366,Tika Sumpter,1980,
nm1727621,Jason Mantzoukas,1972,
nm3092414,Adam Cozad,,
nm4489323,Pouya Shahbazian,,
nm3772243,Theo James,1984,
nm4316121,Veronica Roth,1988,
nm1753302,Waris Ahluwalia,,
nm3875873,Michel Castejon,,
nm1464791,Vincent Marchand,,
nm4384336,Eric Beckman,,
nm5312818,Pauline Brunner,,
nm0519735,Anne-Marie Loop,,
nm0577616,Patrice Melennec,,
nm2883649,Benjamin Renner,,
nm0672032,Daniel Pennac,1944,
nm6135541,Gabrielle Vincent,1928,2000
nm1032034,Myles Pollard,1972,
nm2788229,Lesley-Ann Brandt,,
nm3795588,Ben Nott,,
nm0642041,Morgan O'Neill,1973,
nm1697393,Tim Duffy,,
nm1091621,Virginie Le Brun,1980,
nm3819792,Geoff Moore,,
nm1506819,David Posamentier,,
nm5237479,Stacy Martin,1990,
nm1069370,Morten Højbjerg,1975,
nm1859287,Jacob Secher Schulsinger,,
nm0300589,Sarah Gadon,1987,
nm1942197,Javier Gullón,,
nm2049115,Miguel Angel Faura,1978,
nm4243936,Harry G. Peter,1880,1958
nm2294487,Gail Simone,1974,
nm2398585,Michael Jelenic,1977,
nm1303925,George Pérez,1954,2022
nm2603459,Robert M. Edsel,,
nm4007817,Bret Witter,,
nm9204084,Godtfred Kirk Christiansen,1920,1995
nm9204083,Ole Kirk Christiansen,1891,1958
nm2440587,Joshua Zetumer,,
nm0935395,Katheryn Winnick,1977,
nm1038286,Jonathan Sobol,,
nm2338269,Grayson Matthews,,
nm0842514,Adam Swica,,
nm1198880,Geoff Ashenhurst,,
nm1314345,Marie Gade Denessen,1973,
nm1132359,Summer Glau,1981,
nm3682691,Kevin Dreyfuss,,
nm0908457,Matt Wall,,
nm0412328,David Ives,1950,
nm0755106,Leopold von Sacher-Masoch,1836,1895
nm3415444,Eric D. Johnson,1976,
nm1002609,Nicholas Braun,1988,
nm3697467,Hunter Cope,,
nm0424848,Dakota Johnson,1989,
nm0625245,Chris Nelson,,
nm1520649,Alan Yang,,
nm1844320,David Blackman,,
nm0669797,Nicola Pecorini,1957,
nm2348627,Lucas Hedges,1996,
nm5210575,Pat Rushin,,
nm4311444,Mark Helprin,,
nm0020065,Tony Allard,,
nm3935670,Ismaël Sy Savané,,
nm0480850,Laurent Lafitte,1973,
nm1493817,Sabrina Ouazani,1988,
nm1925637,David Charhon,,
nm4469041,Rémy Four,,
nm4469012,Julien War,,
nm1562423,Alex Perrault,1973,
nm0230913,Emily Dole,1957,2018
nm0095338,Dee Booher,1948,2022
nm0924226,Larry Whistler,1951,
nm0679848,Tracee Meltzer,1962,
nm3204205,Brett Whitcomb,,
nm3204291,Bradford Thomason,,
nm1555572,Angelina Altishin,,
nm2046180,Jason Connell,1971,
nm2877110,Dwayne Cathey,,
nm3425494,Ursula Parker,2003,
nm2309735,Tze Chun,1980,
nm0674020,Oz Perkins,1974,
nm2415173,Nick Simon,,
nm1545197,Mynette Louie,,
nm1826732,Trevor Sagan,1980,
nm0300585,Sylvie Gadmer,,
nm0954704,Roschdy Zem,1965,
nm0021577,Merzak Allouache,1944,
nm0854876,Germinal Tenas,,
nm0863854,Gilles Tinayre,1951,2022
nm0532576,Laurent Machuel,1960,
nm0853781,Mårten Tedin,,
nm0915458,Damon Wayans Jr.,1982,
nm1887429,Hayes MacArthur,,
nm3042755,Thomas Middleditch,1982,
nm1745389,Rob Pearlstein,,
nm3154628,Kate Cohen,,
nm0689909,Marisa Polvino,,
nm3004433,Joey Katsaros,,
nm2853516,Leslye Headland,1980,
nm0959003,Stefan Zweig,1881,1942
nm2450453,Hugo Guinness,1959,
nm3380449,Matthew E. Bray,,
nm4701178,Alisa Becher,,
nm4701769,Jc Cain,,
nm0146146,Reg E. Cathey,1958,2018
nm0427926,Dexter Jones,,
nm2973669,Terence Nance,,
nm4701204,James Bartlett,,
nm4701997,Chanelle Aponte Pearson,,
nm2196468,Flying Lotus,1983,
nm1752072,Vanessa Born,,
nm1827488,Gabrielle Dennis,,
nm3218349,War Shazar,,
nm2608327,Elena Song,,
nm3230448,Tom Gormican,,
nm0640193,Andrew O'Connor,,
nm1834530,Kevin Turen,1979,2023
nm3237775,Mackenzie Foy,2000,
nm1190889,Guillaume Roussel,1980,
nm1097364,Rob Huebel,1969,
nm1443644,Megan Boone,,
nm0578446,Rob Meltzer,,
nm4863564,Jeff Kauffmann,,
nm2223688,Luillo Ruiz,,
nm0696620,Karl Preusser,1971,
nm1622147,John W. Richardson,,
nm1496753,Christopher Roach,1979,
nm0257513,Ryan Engle,1979,
nm2670366,Alex Heineman,,
nm0209216,Ángel de la Cruz,,
nm0328494,Tacho González,1961,
nm1753519,Álvaro Guevara,,
nm2015895,Raúl Dans,1954,
nm1282993,Ignacio Ferreras,,
nm4834420,Rosanna Cecchini,,
nm3393832,Paco Roca,,
nm1315809,Stephanie Sheh,,
nm2573928,Kana Hanazawa,1989,
nm0386249,Fumi Hirano,1955,
nm5700729,Gou Maeda,,
nm5533168,Daisuke Kashiwa,,
nm0822982,Sullivan Stapleton,1977,
nm0558548,Hans Matheson,1975,
nm2940321,David Kaplan,,
